[Epoch 61/5000][train LL: -276.28; val LL: -275.99].....[train forward+backward+step 3.16; val forward 3.11]
[Epoch 62/5000][train LL: -275.64; val LL: -275.22].....[train forward+backward+step 3.18; val forward 3.04]
[Epoch 63/5000][train LL: -274.86; val LL: -274.28].....[train forward+backward+step 3.17; val forward 3.00]
[Epoch 64/5000][train LL: -273.92; val LL: -273.26].....[train forward+backward+step 3.16; val forward 3.01]
[Epoch 65/5000][train LL: -272.91; val LL: -272.22].....[train forward+backward+step 3.42; val forward 3.01]
[Epoch 66/5000][train LL: -271.88; val LL: -271.28].....[train forward+backward+step 3.16; val forward 3.00]
[Epoch 67/5000][train LL: -270.93; val LL: -270.34].....[train forward+backward+step 3.13; val forward 2.98]
[Epoch 68/5000][train LL: -269.99; val LL: -269.41].....[train forward+backward+step 3.11; val forward 2.95]
[Epoch 69/5000][train LL: -269.05; val LL: -268.47].....[train forward+backward+step 3.13; val forward 3.01]
[Epoch 70/5000][train LL: -268.13; val LL: -267.63].....[train forward+backward+step 3.13; val forward 3.03]
[Epoch 71/5000][train LL: -267.30; val LL: -266.89].....[train forward+backward+step 3.13; val forward 3.00]
[Epoch 72/5000][train LL: -266.55; val LL: -266.26].....[train forward+backward+step 3.14; val forward 3.01]
[Epoch 73/5000][train LL: -265.92; val LL: -265.66].....[train forward+backward+step 3.18; val forward 3.05]
[Epoch 74/5000][train LL: -265.30; val LL: -265.04].....[train forward+backward+step 3.70; val forward 3.58]
[Epoch 75/5000][train LL: -264.68; val LL: -264.37].....[train forward+backward+step 3.14; val forward 3.16]
[Epoch 76/5000][train LL: -264.01; val LL: -263.61].....[train forward+backward+step 3.19; val forward 3.09]
[Epoch 77/5000][train LL: -263.26; val LL: -262.81].....[train forward+backward+step 3.25; val forward 3.07]
[Epoch 78/5000][train LL: -262.45; val LL: -261.90].....[train forward+backward+step 3.24; val forward 3.05]
[Epoch 79/5000][train LL: -261.53; val LL: -260.91].....[train forward+backward+step 3.18; val forward 3.03]
[Epoch 80/5000][train LL: -260.53; val LL: -259.82].....[train forward+backward+step 3.19; val forward 3.07]
[Epoch 81/5000][train LL: -259.42; val LL: -258.66].....[train forward+backward+step 3.17; val forward 3.03]
[Epoch 82/5000][train LL: -258.23; val LL: -257.54].....[train forward+backward+step 3.15; val forward 3.04]
[Epoch 83/5000][train LL: -257.09; val LL: -256.63].....[train forward+backward+step 3.16; val forward 3.07]
