[Epoch 61/5000][train LL: -337.35; val LL: -388.92].....[train forward+backward+step 30.62; val forward 2.67]
[Epoch 62/5000][train LL: -336.51; val LL: -388.44].....[train forward+backward+step 36.35; val forward 2.56]
[Epoch 63/5000][train LL: -335.73; val LL: -387.96].....[train forward+backward+step 31.57; val forward 2.98]
[Epoch 64/5000][train LL: -334.50; val LL: -386.39].....[train forward+backward+step 34.91; val forward 2.58]
[Epoch 65/5000][train LL: -333.55; val LL: -385.77].....[train forward+backward+step 33.86; val forward 2.76]
[Epoch 66/5000][train LL: -332.00; val LL: -384.87].....[train forward+backward+step 33.27; val forward 2.76]
[Epoch 67/5000][train LL: -331.16; val LL: -384.05].....[train forward+backward+step 35.22; val forward 2.61]
[Epoch 68/5000][train LL: -329.80; val LL: -383.50].....[train forward+backward+step 33.30; val forward 2.73]
[Epoch 69/5000][train LL: -329.23; val LL: -382.31].....[train forward+backward+step 34.75; val forward 2.56]
[Epoch 70/5000][train LL: -327.48; val LL: -381.60].....[train forward+backward+step 34.25; val forward 2.83]
[Epoch 71/5000][train LL: -326.36; val LL: -381.18].....[train forward+backward+step 32.08; val forward 2.49]
[Epoch 72/5000][train LL: -326.41; val LL: -380.35].....[train forward+backward+step 35.66; val forward 2.75]
[Epoch 73/5000][train LL: -323.86; val LL: -379.61].....[train forward+backward+step 32.37; val forward 2.67]
[Epoch 74/5000][train LL: -323.97; val LL: -379.72].....[train forward+backward+step 36.23; val forward 2.48]
[Epoch 75/5000][train LL: -322.61; val LL: -378.82].....[train forward+backward+step 31.71; val forward 2.80]
[Epoch 76/5000][train LL: -322.15; val LL: -377.64].....[train forward+backward+step 35.32; val forward 2.41]
[Epoch 77/5000][train LL: -320.66; val LL: -376.74].....[train forward+backward+step 33.71; val forward 2.94]
[Epoch 78/5000][train LL: -319.40; val LL: -376.26].....[train forward+backward+step 32.95; val forward 2.39]
[Epoch 79/5000][train LL: -318.67; val LL: -375.87].....[train forward+backward+step 35.55; val forward 2.83]
[Epoch 80/5000][train LL: -317.51; val LL: -375.07].....[train forward+backward+step 32.52; val forward 2.30]
[Epoch 81/5000][train LL: -316.68; val LL: -374.59].....[train forward+backward+step 35.74; val forward 2.67]
[Epoch 82/5000][train LL: -315.41; val LL: -373.94].....[train forward+backward+step 32.18; val forward 2.68]
[Epoch 83/5000][train LL: -314.67; val LL: -373.37].....[train forward+backward+step 35.30; val forward 2.47]
[Epoch 84/5000][train LL: -313.83; val LL: -372.67].....[train forward+backward+step 33.91; val forward 2.68]
